更新时间,#genre#
安多卫视,http://122.9.151.210:2693/rtp/238.255.2.189:5999$组播源
安多卫视,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8$订阅源
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8$订阅源
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=fa85a7111719921825$订阅源

☘️黑龙江频道,#genre#

🌊港·澳·台,#genre#
翡翠台,http://8.138.7.223/tv/gdmzyd.php?id=1$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$订阅源
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$订阅源
东森综合,http://211.72.65.236:8524/.m3u8$订阅源
东森综合,http://211.72.65.236:8524/http/61.67.128.137:8081/hls/63/805/ch12.m3u8$订阅源

🎬电影频道,#genre#
CHC家庭影院,http://[2001:250:5800:1005::155]:80/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8$订阅源|IPv6
CHC动作电影,http://112.102.217.173:9003//hls/75/index.m3u8$订阅源
CHC动作电影,http://[2409:8087:1a01:df::4021]:80/TVOD/88888888/224/3221225555/main.m3u8$订阅源|IPv6
黑莓电影,http://112.102.217.173:9003//hls/99/index.m3u8$订阅源
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$订阅源|IPv6
IPTV经典电影,http://123.56.129.203:2260/rtp/225.1.8.203:9024$北京电信组播源

🎥咪咕直播,#genre#

🏀体育频道,#genre#
CCTV-5,http://123.56.129.203:2260/rtp/225.1.8.89:8000$北京电信组播源
CCTV-5,http://123.56.129.203:2260/rtp/225.1.8.93:8000$北京电信组播源
体育赛事,http://123.56.129.203:2260/rtp/225.1.8.81:8176$北京电信组播源
足球频道,http://123.56.129.203:2260/rtp/225.1.8.249:4120$北京电信组播源
快乐垂钓,http://123.56.129.203:2260/rtp/225.1.8.71:8002$北京电信组播源

🪁动画频道,#genre#
动漫秀场,http://122.9.151.210:8088/rtp/238.255.2.196:5999$组播源
优漫卡通,http://122.9.151.210:2693/rtp/238.255.2.57:5999$组播源
优漫卡通,http://122.9.151.210:4418/rtp/238.255.2.57:5999$组播源
优漫卡通,http://122.9.151.210:5987/rtp/238.255.2.57:5999$组播源
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$订阅源
优漫卡通,http://112.102.217.173:9003//hls/74/index.m3u8$订阅源
金鹰卡通,http://123.56.129.203:2260/rtp/225.1.8.163:9252$北京电信组播源
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225653/index.m3u8$订阅源|IPv6
黑莓动画,http://112.102.217.173:9003//hls/100/index.m3u8$订阅源
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源|IPv6
黑莓动画,http://[2409:8087:1a01:df::4007]:80/TVOD/88888888/224/3221225529/main.m3u8$订阅源|IPv6
浙江少儿,http://120.55.49.231:9250/rtp/233.50.201.138:5140$组播源
浙江少儿,http://120.55.49.231:3543/rtp/233.50.201.138:5140$组播源
浙江少儿,http://120.55.49.231:7320/rtp/233.50.201.138:5140$组播源
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$订阅源

🎮游戏频道,#genre#

🎵音乐频道,#genre#
CCTV-15,http://123.56.129.203:2260/rtp/225.1.8.74:8136$北京电信组播源
CCTV-15,http://123.56.129.203:2260/rtp/225.1.8.115:8052$北京电信组播源
音乐现场,http://123.56.129.203:2260/rtp/225.1.8.230:4120$北京电信组播源

🏛经典剧场,#genre#
笑傲江湖,http://159.75.85.63:35455/huya/23865142$订阅源
天龙八部,http://159.75.85.63:35455/huya/23903123$订阅源
